,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
464,0.9584324023862043,29.85223241590214,3777.0,0.0,25.0,33.0,21.0,133.0,37.0,41.0,34.0,29.0,65.0,10.0,99.0,73.0,45.0,199.0
465,0.9465979424991318,-12.453579021970233,2133.0,19.0,76.0,14.0,36.0,81.0,18.0,26.0,74.0,24.0,88.0,84.0,86.0,77.0,96.0,186.0
466,0.8716288065428645,2.049431884737027,2156.0,87.0,115.0,396.0,118.0,30.0,17.0,425.0,298.0,367.0,176.0,31.0,206.0,20.0,514.0,15.0
467,0.9454572028038161,13.236612551490186,1112.0,38.0,19.0,18.0,0.0,28.0,123.0,29.0,20.0,227.0,81.0,201.0,17.0,110.0,92.0,9.0
468,0.9721602836147932,-13.154378698224852,5550.0,26.0,52.0,28.0,21.0,35.0,47.0,42.0,19.0,56.0,24.0,68.0,33.0,61.0,134.0,75.0
469,0.9110068958383515,-16.632182549065973,1835.0,33.0,36.0,108.0,101.0,252.0,215.0,136.0,371.0,432.0,32.0,359.0,268.0,145.0,374.0,139.0
470,0.8734383690622269,0.5415341109932839,1380.0,125.0,122.0,62.0,18.0,300.0,131.0,30.0,211.0,14.0,130.0,89.0,129.0,156.0,29.0,252.0
471,0.9833007695112808,7.467249887842081,4491.0,14.0,17.0,11.0,20.0,32.0,30.0,31.0,34.0,47.0,27.0,28.0,43.0,44.0,102.0,33.0
472,0.9507438937749556,-18.186309954205832,1323.0,58.0,61.0,91.0,20.0,19.0,36.0,42.0,12.0,34.0,88.0,155.0,40.0,45.0,70.0,29.0
473,0.969468349695037,19.07281375777534,1248.0,0.0,14.0,8.0,88.0,5.0,19.0,6.0,9.0,4.0,13.0,11.0,15.0,33.0,206.0,76.0
474,0.9228263695948338,3.7762181901175396,532.0,31.0,33.0,35.0,118.0,87.0,61.0,178.0,179.0,0.0,89.0,98.0,183.0,26.0,94.0,59.0
475,0.9239569482785257,17.138102524866106,1694.0,22.0,0.0,16.0,177.0,310.0,155.0,19.0,133.0,67.0,312.0,111.0,109.0,290.0,89.0,199.0
476,0.9069614386717516,3.5182512227126326,1728.0,270.0,259.0,266.0,797.0,285.0,136.0,280.0,256.0,131.0,665.0,232.0,765.0,651.0,444.0,251.0
477,0.9453522389773996,-5.195362663495838,639.0,75.0,178.0,50.0,102.0,127.0,14.0,126.0,153.0,29.0,24.0,10.0,100.0,203.0,98.0,179.0
478,0.8397663807913824,-12.695133819951339,1486.0,227.0,323.0,252.0,24.0,200.0,175.0,149.0,11.0,326.0,226.0,50.0,75.0,506.0,351.0,502.0
479,0.9083953603716292,9.52791636968401,1159.0,36.0,108.0,0.0,280.0,244.0,136.0,71.0,37.0,24.0,104.0,256.0,207.0,135.0,38.0,128.0
480,0.9346515735045701,7.469815965303012,1111.0,58.0,63.0,139.0,121.0,0.0,146.0,104.0,228.0,89.0,225.0,111.0,138.0,188.0,9.0,23.0
481,0.8802097502162695,19.904453979573336,1578.0,0.0,89.0,360.0,265.0,45.0,494.0,43.0,234.0,356.0,226.0,235.0,290.0,720.0,56.0,224.0
482,0.9348380716446684,-35.741698321284154,1248.0,55.0,116.0,114.0,60.0,204.0,198.0,94.0,41.0,61.0,32.0,87.0,121.0,38.0,178.0,188.0
483,0.900876958978496,22.41911851589271,1196.0,0.0,138.0,231.0,185.0,186.0,278.0,93.0,371.0,416.0,144.0,237.0,324.0,323.0,275.0,239.0
484,0.8875612184306844,15.479888721455895,1270.0,0.0,119.0,77.0,234.0,118.0,197.0,156.0,236.0,192.0,408.0,40.0,25.0,157.0,31.0,196.0
485,0.8460462498026019,-13.1544829194357,1675.0,98.0,47.0,19.0,26.0,96.0,198.0,195.0,95.0,28.0,48.0,14.0,248.0,33.0,391.0,389.0
486,0.9125111304977769,19.096957003819146,1484.0,128.0,0.0,256.0,193.0,97.0,321.0,25.0,33.0,18.0,286.0,315.0,64.0,12.0,130.0,11.0
487,0.9103050181019354,3.6034272472252713,2819.0,43.0,53.0,38.0,30.0,46.0,264.0,51.0,531.0,263.0,56.0,20.0,74.0,741.0,185.0,27.0
488,0.9470370053633194,-22.190148768596075,1958.0,72.0,12.0,21.0,48.0,145.0,71.0,291.0,18.0,96.0,218.0,95.0,364.0,169.0,315.0,242.0
489,0.9867128086914551,-26.752207401841066,6261.0,9.0,22.0,17.0,4.0,25.0,30.0,14.0,48.0,1.0,46.0,7.0,33.0,35.0,12.0,38.0
490,0.8647632385017566,7.9603948180135715,1105.0,427.0,215.0,72.0,143.0,0.0,69.0,70.0,642.0,216.0,219.0,512.0,30.0,554.0,780.0,275.0
491,0.939992726020914,10.544510573635558,769.0,31.0,0.0,63.0,187.0,274.0,252.0,102.0,25.0,123.0,124.0,15.0,190.0,243.0,103.0,283.0
492,0.9653131930606671,18.116592467813742,3258.0,18.0,17.0,19.0,20.0,16.0,24.0,203.0,14.0,0.0,15.0,21.0,22.0,25.0,23.0,101.0
493,0.9714512958576988,-41.30606617647059,3341.0,20.0,6.0,16.0,18.0,15.0,11.0,32.0,13.0,27.0,49.0,1.0,28.0,40.0,66.0,34.0
494,0.9342531650244736,29.197703326624836,1432.0,0.0,32.0,153.0,125.0,98.0,277.0,89.0,222.0,34.0,163.0,152.0,242.0,241.0,93.0,96.0
495,0.8868602325746695,15.145035282258064,922.0,0.0,114.0,37.0,118.0,219.0,434.0,155.0,124.0,175.0,328.0,397.0,252.0,138.0,117.0,337.0
496,0.9012848140133581,11.1250751653638,1281.0,0.0,112.0,169.0,175.0,74.0,171.0,7.0,8.0,195.0,283.0,84.0,211.0,88.0,183.0,6.0
497,0.9746907052094318,3.9814750891727075,4603.0,31.0,16.0,30.0,23.0,17.0,9.0,38.0,32.0,22.0,24.0,10.0,45.0,39.0,67.0,15.0
498,0.8847630871603135,1.2175414364640884,365.0,118.0,90.0,119.0,17.0,30.0,297.0,300.0,31.0,32.0,211.0,237.0,16.0,93.0,327.0,23.0
499,0.9063405734020535,39.00425170068027,1505.0,0.0,235.0,240.0,48.0,139.0,180.0,228.0,428.0,193.0,47.0,346.0,95.0,101.0,96.0,244.0
500,0.9085881664046638,11.021898734177215,1050.0,33.0,0.0,96.0,35.0,64.0,98.0,32.0,290.0,183.0,34.0,188.0,186.0,104.0,257.0,110.0
501,0.9568993562638742,-16.611077518442375,4909.0,13.0,34.0,23.0,35.0,17.0,41.0,31.0,28.0,38.0,80.0,133.0,40.0,84.0,56.0,5.0
502,0.9543502702750623,-17.00446808510638,2549.0,9.0,7.0,13.0,11.0,5.0,10.0,15.0,26.0,175.0,73.0,54.0,156.0,157.0,72.0,19.0
503,0.9511578393152692,-4.556711639606677,2507.0,32.0,28.0,14.0,33.0,37.0,27.0,19.0,51.0,47.0,10.0,100.0,52.0,18.0,29.0,66.0
504,0.971038128068912,-7.593917501747844,2302.0,24.0,22.0,39.0,40.0,38.0,41.0,8.0,9.0,37.0,7.0,57.0,25.0,35.0,87.0,19.0
505,0.9439620558718469,15.199019493404926,1587.0,80.0,0.0,193.0,23.0,198.0,271.0,18.0,115.0,156.0,118.0,31.0,32.0,273.0,158.0,278.0
506,0.9539316587136222,28.04087159916287,1986.0,0.0,114.0,30.0,35.0,113.0,84.0,251.0,196.0,133.0,112.0,16.0,86.0,12.0,228.0,341.0
507,0.9500812305464281,-4.47079899677535,1009.0,74.0,34.0,49.0,33.0,56.0,38.0,37.0,48.0,30.0,73.0,29.0,41.0,32.0,31.0,70.0
508,0.9673788398136097,0.7077357425183513,2477.0,27.0,37.0,32.0,35.0,24.0,25.0,20.0,17.0,29.0,40.0,30.0,34.0,158.0,45.0,58.0
509,0.897896623834795,-9.261731096523219,1795.0,189.0,158.0,284.0,315.0,32.0,220.0,94.0,410.0,441.0,253.0,346.0,40.0,28.0,411.0,34.0
510,0.936479895531212,12.427166493115816,873.0,27.0,0.0,131.0,324.0,104.0,407.0,244.0,183.0,297.0,80.0,376.0,326.0,353.0,403.0,217.0
511,0.9456091243892178,15.42260350615442,1020.0,31.0,0.0,30.0,33.0,18.0,88.0,209.0,20.0,202.0,113.0,144.0,106.0,8.0,38.0,147.0
512,0.9109327017983697,11.52656213433185,1072.0,120.0,0.0,116.0,218.0,75.0,189.0,127.0,184.0,19.0,126.0,132.0,272.0,107.0,316.0,232.0
513,0.9181835388548978,-13.197448432097293,939.0,35.0,99.0,217.0,34.0,93.0,100.0,105.0,218.0,32.0,197.0,37.0,94.0,188.0,103.0,233.0
514,0.9050028529110955,4.827877633615046,975.0,103.0,31.0,40.0,36.0,97.0,104.0,106.0,240.0,127.0,60.0,32.0,134.0,100.0,98.0,149.0
515,0.923883176039684,-6.355056455571919,1592.0,203.0,25.0,101.0,127.0,229.0,305.0,279.0,23.0,153.0,381.0,7.0,177.0,77.0,181.0,24.0
516,0.8746750164274548,-10.748626732932252,1317.0,10.0,68.0,107.0,164.0,152.0,6.0,252.0,146.0,155.0,194.0,210.0,116.0,49.0,125.0,3.0
517,0.930457080037424,21.549937343358398,1775.0,0.0,56.0,58.0,60.0,51.0,228.0,177.0,245.0,285.0,64.0,205.0,229.0,181.0,266.0,169.0
518,0.9356206292356574,-65.82811584007504,3033.0,170.0,207.0,236.0,206.0,31.0,25.0,141.0,407.0,70.0,341.0,22.0,69.0,204.0,21.0,202.0
519,0.987421574672708,7.749537114963811,2848.0,27.0,33.0,34.0,26.0,32.0,50.0,28.0,35.0,51.0,49.0,78.0,0.0,57.0,79.0,80.0
520,0.9633398614530402,-8.83840281855549,914.0,29.0,16.0,64.0,57.0,9.0,7.0,194.0,35.0,28.0,85.0,97.0,98.0,56.0,172.0,58.0
521,0.9595676130534153,0.20377900023917722,957.0,15.0,70.0,9.0,26.0,51.0,48.0,27.0,77.0,188.0,10.0,162.0,191.0,25.0,78.0,161.0
522,0.9287988093751374,5.3048721659430775,851.0,31.0,20.0,208.0,174.0,0.0,13.0,16.0,78.0,240.0,348.0,104.0,110.0,88.0,331.0,207.0
523,0.8945958115502881,20.35186539868325,1566.0,73.0,0.0,70.0,220.0,256.0,210.0,68.0,112.0,215.0,228.0,251.0,219.0,203.0,103.0,188.0
524,0.9533806339027542,11.962022194821209,2223.0,23.0,10.0,16.0,25.0,33.0,183.0,0.0,19.0,82.0,265.0,99.0,29.0,48.0,68.0,100.0
525,0.9826985253011321,-63.82497891312206,1774.0,70.0,66.0,204.0,146.0,145.0,131.0,75.0,282.0,217.0,410.0,189.0,273.0,140.0,74.0,142.0
526,0.9350863220417303,8.937113529557259,2281.0,56.0,77.0,76.0,133.0,0.0,361.0,54.0,327.0,102.0,172.0,120.0,499.0,139.0,68.0,143.0
527,0.838652180658885,-8.539812978180787,2675.0,296.0,50.0,295.0,11.0,17.0,16.0,27.0,22.0,12.0,39.0,109.0,74.0,247.0,294.0,62.0
528,0.958926984723066,12.330878681977035,2975.0,27.0,0.0,15.0,38.0,37.0,47.0,227.0,50.0,24.0,52.0,199.0,59.0,44.0,11.0,228.0
529,0.8353782136833441,0.9995203261781989,754.0,136.0,135.0,406.0,224.0,228.0,449.0,673.0,229.0,267.0,364.0,365.0,18.0,225.0,137.0,356.0
530,0.9868010220219549,-4.524084541656427,7521.0,28.0,24.0,27.0,23.0,26.0,99.0,17.0,25.0,29.0,18.0,20.0,21.0,22.0,33.0,30.0
531,0.9384326730844329,6.6709079678814085,2154.0,31.0,93.0,58.0,86.0,26.0,203.0,57.0,35.0,55.0,279.0,62.0,188.0,169.0,172.0,91.0
532,0.9633413973679739,-13.924841533353456,4094.0,27.0,37.0,36.0,17.0,32.0,56.0,28.0,35.0,713.0,715.0,71.0,22.0,38.0,117.0,82.0
533,0.9351575354338525,5.2048474409448815,776.0,19.0,18.0,14.0,6.0,17.0,37.0,108.0,25.0,22.0,0.0,65.0,110.0,39.0,20.0,21.0
534,0.9197991574488767,-12.081578630730357,1225.0,30.0,123.0,91.0,27.0,7.0,122.0,18.0,184.0,14.0,181.0,277.0,58.0,55.0,16.0,432.0
535,0.9789877932820518,0.730670404111189,6789.0,13.0,12.0,11.0,20.0,21.0,22.0,5.0,129.0,14.0,131.0,4.0,6.0,122.0,451.0,519.0
536,0.9081719612851014,-13.79765395894428,952.0,63.0,302.0,184.0,14.0,13.0,98.0,31.0,210.0,62.0,17.0,124.0,96.0,203.0,72.0,134.0
537,0.9218893970307558,17.07538224487377,1155.0,227.0,109.0,112.0,0.0,118.0,115.0,377.0,409.0,336.0,39.0,339.0,371.0,94.0,486.0,228.0
538,0.9017192570941599,5.319504174045029,1741.0,8.0,7.0,35.0,19.0,36.0,78.0,46.0,59.0,53.0,54.0,66.0,169.0,65.0,45.0,109.0
539,0.8913283949409033,0.8807644882860666,535.0,189.0,273.0,117.0,75.0,39.0,311.0,118.0,78.0,307.0,190.0,306.0,341.0,15.0,115.0,344.0
540,0.9342475423359947,18.742707760044027,2105.0,21.0,29.0,0.0,26.0,16.0,18.0,36.0,176.0,47.0,62.0,34.0,97.0,93.0,6.0,39.0
541,0.9660187807181612,5.997488871133433,2451.0,43.0,42.0,32.0,58.0,63.0,27.0,44.0,73.0,53.0,71.0,52.0,105.0,22.0,70.0,135.0
542,0.9524327671825792,19.480553807426055,1189.0,0.0,30.0,14.0,32.0,29.0,94.0,90.0,28.0,61.0,188.0,11.0,191.0,220.0,218.0,129.0
543,0.8932434628747722,4.917331399564902,3353.0,221.0,465.0,213.0,61.0,375.0,66.0,376.0,178.0,5.0,533.0,52.0,498.0,187.0,130.0,186.0
544,0.9221812133170084,28.790265987549517,1912.0,0.0,27.0,83.0,226.0,88.0,227.0,253.0,118.0,149.0,252.0,237.0,313.0,454.0,125.0,84.0
545,0.9594995434498639,-27.335025980160605,2122.0,104.0,33.0,32.0,23.0,30.0,36.0,101.0,31.0,139.0,37.0,25.0,21.0,138.0,28.0,27.0
546,0.9302632432302935,9.085058021294413,1053.0,115.0,21.0,225.0,15.0,0.0,238.0,18.0,111.0,152.0,226.0,32.0,39.0,194.0,30.0,113.0
547,0.8642128807858913,14.117559863169898,1397.0,39.0,0.0,40.0,116.0,70.0,32.0,84.0,353.0,85.0,74.0,245.0,539.0,378.0,86.0,377.0
548,0.8317222816551191,-1.8430470347648262,1550.0,43.0,44.0,36.0,106.0,283.0,97.0,39.0,429.0,117.0,253.0,136.0,87.0,232.0,35.0,150.0
549,0.9378415510224913,13.063035804336863,1146.0,0.0,27.0,24.0,23.0,111.0,19.0,190.0,16.0,86.0,12.0,104.0,217.0,350.0,164.0,31.0
550,0.9712028265410373,-4.301259206462342,1537.0,15.0,35.0,12.0,29.0,48.0,19.0,9.0,57.0,31.0,44.0,86.0,24.0,70.0,41.0,132.0
551,0.8589186519508757,7.408275357012084,878.0,0.0,13.0,27.0,287.0,265.0,115.0,21.0,210.0,297.0,413.0,15.0,380.0,332.0,279.0,112.0
552,0.9259808484497598,-0.19697498545666084,1219.0,76.0,225.0,30.0,32.0,50.0,226.0,78.0,80.0,43.0,450.0,28.0,21.0,48.0,57.0,224.0
553,0.9471586044816308,-1.2036749791194368,1086.0,34.0,70.0,61.0,68.0,75.0,52.0,77.0,66.0,84.0,59.0,79.0,374.0,82.0,43.0,24.0
554,0.8668228430657451,15.130418719211823,1848.0,0.0,88.0,17.0,25.0,135.0,21.0,269.0,27.0,23.0,134.0,404.0,19.0,354.0,366.0,58.0
555,0.7933044720515653,-10.140942928039703,1379.0,408.0,204.0,575.0,270.0,308.0,509.0,512.0,342.0,68.0,545.0,582.0,32.0,267.0,200.0,305.0
556,0.9802604594591483,30.881914893617022,2730.0,31.0,0.0,23.0,32.0,16.0,57.0,33.0,18.0,21.0,47.0,11.0,25.0,43.0,15.0,96.0
557,0.9089789655147137,-0.4668671215450445,976.0,34.0,29.0,37.0,116.0,61.0,110.0,107.0,201.0,314.0,114.0,313.0,329.0,145.0,443.0,55.0
558,0.9143816374948218,13.813091572585243,970.0,0.0,193.0,96.0,208.0,219.0,102.0,201.0,177.0,300.0,18.0,107.0,73.0,184.0,109.0,82.0
559,0.9882901837138531,2.9633577614923383,1477.0,6.0,5.0,7.0,4.0,8.0,9.0,11.0,12.0,52.0,37.0,40.0,13.0,41.0,3.0,72.0
560,0.9237896245051682,-18.699629171817058,3559.0,98.0,32.0,36.0,97.0,35.0,33.0,34.0,31.0,166.0,55.0,167.0,51.0,53.0,228.0,99.0
561,0.890539669193586,17.765493541888848,956.0,0.0,122.0,80.0,205.0,121.0,120.0,202.0,327.0,40.0,242.0,206.0,404.0,287.0,493.0,244.0
562,0.9851878820142033,164.79553743831795,2324.0,0.0,46.0,94.0,45.0,137.0,138.0,134.0,96.0,48.0,88.0,231.0,180.0,222.0,135.0,87.0
563,0.9730087226648187,-1.4167267917267918,4310.0,50.0,45.0,54.0,76.0,29.0,55.0,59.0,20.0,46.0,92.0,25.0,97.0,71.0,41.0,150.0
564,0.9807123022214259,5.125413349663196,3162.0,7.0,29.0,17.0,28.0,13.0,78.0,3.0,39.0,82.0,10.0,21.0,36.0,35.0,4.0,25.0
565,0.9409200214183645,23.45750052598359,1055.0,0.0,131.0,229.0,297.0,129.0,230.0,166.0,395.0,226.0,35.0,526.0,428.0,98.0,162.0,355.0
566,0.9482755794764735,-12.750276650682405,1558.0,72.0,215.0,71.0,180.0,288.0,183.0,104.0,34.0,248.0,37.0,214.0,283.0,146.0,209.0,101.0
567,0.8989842509708417,16.61113783978831,1523.0,97.0,0.0,33.0,65.0,227.0,389.0,76.0,130.0,43.0,288.0,162.0,54.0,454.0,353.0,223.0
568,0.9812344255384179,16.412556323220187,2402.0,143.0,359.0,74.0,0.0,75.0,146.0,286.0,216.0,150.0,383.0,151.0,382.0,76.0,312.0,68.0
569,0.9459265725451945,-1.4115976331360947,1731.0,43.0,10.0,27.0,86.0,15.0,32.0,87.0,22.0,130.0,26.0,49.0,31.0,37.0,44.0,14.0
570,0.9292370841344645,14.780454699694605,1294.0,0.0,11.0,113.0,226.0,35.0,156.0,111.0,160.0,9.0,273.0,10.0,194.0,76.0,333.0,341.0
571,0.9155112669860269,1.297452375487721,1280.0,75.0,22.0,25.0,74.0,36.0,221.0,30.0,14.0,11.0,17.0,258.0,24.0,76.0,18.0,147.0
572,0.8938256816473249,27.695511310084825,1821.0,56.0,0.0,167.0,170.0,445.0,57.0,558.0,220.0,387.0,276.0,226.0,111.0,389.0,384.0,332.0
573,0.9038545807534957,9.527696078431372,692.0,31.0,0.0,126.0,104.0,230.0,30.0,96.0,134.0,210.0,114.0,28.0,261.0,132.0,189.0,103.0
574,0.9899494705547811,25.62192940615311,7265.0,36.0,33.0,38.0,51.0,54.0,59.0,81.0,56.0,41.0,86.0,79.0,71.0,84.0,76.0,21.0
575,0.9503279960635747,-13.26409530549658,1354.0,35.0,78.0,209.0,64.0,52.0,61.0,507.0,104.0,355.0,75.0,24.0,424.0,114.0,204.0,19.0
576,0.9242222262526015,8.828300497146014,1892.0,42.0,126.0,252.0,20.0,0.0,10.0,27.0,30.0,505.0,82.0,85.0,95.0,420.0,37.0,595.0
577,0.8945816376841547,17.68377581120944,956.0,0.0,90.0,179.0,240.0,139.0,238.0,99.0,178.0,416.0,269.0,330.0,379.0,237.0,357.0,119.0
578,0.9296365467368879,11.087822878228783,790.0,29.0,115.0,86.0,0.0,118.0,204.0,144.0,84.0,200.0,89.0,201.0,90.0,91.0,286.0,423.0
579,0.8590282715423506,-5.176999640244634,1271.0,58.0,88.0,24.0,180.0,80.0,17.0,77.0,210.0,29.0,183.0,350.0,81.0,355.0,337.0,72.0
580,0.8561298495209086,2.026758228747336,910.0,62.0,78.0,366.0,202.0,397.0,91.0,184.0,398.0,171.0,89.0,32.0,367.0,108.0,335.0,278.0
581,0.9409957924376399,9.372558922558923,804.0,19.0,78.0,0.0,22.0,26.0,228.0,7.0,52.0,18.0,6.0,57.0,14.0,317.0,58.0,171.0
582,0.8926413365345539,13.442167498995465,1793.0,46.0,0.0,186.0,135.0,137.0,44.0,314.0,133.0,226.0,132.0,791.0,349.0,179.0,357.0,136.0
583,0.9163687711236176,30.029425678872173,1635.0,40.0,0.0,161.0,119.0,158.0,200.0,319.0,160.0,244.0,240.0,121.0,288.0,22.0,449.0,280.0
584,0.9171973869923168,-3.523160434258142,992.0,30.0,188.0,211.0,98.0,32.0,85.0,71.0,16.0,96.0,407.0,24.0,288.0,228.0,209.0,370.0
585,0.9544772351667162,-0.3177827206743151,835.0,144.0,143.0,218.0,287.0,74.0,431.0,430.0,433.0,436.0,435.0,75.0,639.0,286.0,292.0,717.0
586,0.9108988992461307,20.040793435267727,1985.0,180.0,360.0,0.0,37.0,28.0,540.0,481.0,61.0,46.0,661.0,35.0,120.0,783.0,23.0,42.0
587,0.8380129114256776,12.57484395242021,3656.0,122.0,362.0,30.0,180.0,702.0,70.0,24.0,482.0,118.0,94.0,243.0,711.0,363.0,17.0,33.0
588,0.9617120302445393,18.723928489571396,1896.0,0.0,89.0,31.0,51.0,29.0,178.0,91.0,30.0,120.0,267.0,11.0,12.0,68.0,28.0,34.0
589,0.9142417555465513,45.25633270321361,1994.0,74.0,25.0,0.0,61.0,135.0,110.0,49.0,184.0,26.0,36.0,148.0,99.0,109.0,60.0,27.0
590,0.8728211924814824,21.426168448876606,2415.0,0.0,63.0,21.0,138.0,66.0,279.0,62.0,237.0,12.0,84.0,25.0,132.0,219.0,18.0,188.0
591,0.9353892106223947,29.091031822565093,1277.0,0.0,49.0,55.0,74.0,26.0,53.0,141.0,62.0,169.0,196.0,10.0,54.0,112.0,186.0,45.0
592,0.9566606126010713,15.154872828003022,2131.0,29.0,38.0,10.0,0.0,46.0,71.0,123.0,65.0,44.0,285.0,9.0,6.0,91.0,82.0,34.0
593,0.8986613069129651,-6.968788858492912,1585.0,26.0,9.0,94.0,396.0,72.0,97.0,99.0,16.0,77.0,282.0,74.0,11.0,10.0,373.0,230.0
594,0.9832888922972262,-28.13064669519734,1854.0,14.0,93.0,34.0,33.0,32.0,30.0,15.0,22.0,35.0,13.0,31.0,5.0,25.0,24.0,53.0
595,0.8563524381973914,-6.316048169083313,3447.0,25.0,26.0,24.0,33.0,102.0,104.0,77.0,101.0,182.0,6.0,339.0,217.0,1.0,78.0,263.0
596,0.9362188324266866,17.8,1098.0,0.0,36.0,73.0,38.0,70.0,104.0,232.0,134.0,14.0,107.0,39.0,139.0,227.0,229.0,140.0
597,0.8920455907570958,13.660707943648633,955.0,99.0,0.0,66.0,265.0,198.0,135.0,102.0,201.0,268.0,134.0,261.0,434.0,166.0,324.0,330.0
598,0.89328101360395,33.42309349418354,2604.0,0.0,151.0,141.0,229.0,365.0,363.0,144.0,145.0,370.0,74.0,373.0,450.0,219.0,367.0,528.0
599,0.9179078599555148,16.943351833976834,1347.0,62.0,59.0,58.0,0.0,63.0,23.0,57.0,171.0,61.0,234.0,227.0,24.0,248.0,229.0,33.0
600,0.987777954869034,22.298476284099287,4646.0,24.0,8.0,20.0,23.0,27.0,36.0,16.0,11.0,0.0,32.0,39.0,5.0,52.0,78.0,67.0
601,0.9798758192236139,-8.142699250890335,2679.0,26.0,17.0,25.0,19.0,20.0,13.0,31.0,24.0,39.0,89.0,35.0,16.0,90.0,76.0,59.0
602,0.9624810514172467,21.714717741935484,3083.0,15.0,11.0,68.0,22.0,3.0,0.0,10.0,221.0,23.0,14.0,118.0,20.0,64.0,117.0,255.0
603,0.895875043267326,13.898441305406722,1861.0,17.0,9.0,48.0,70.0,0.0,5.0,19.0,46.0,80.0,15.0,25.0,176.0,113.0,45.0,128.0
604,0.9662644618883416,-6.598474576271187,1192.0,74.0,18.0,19.0,101.0,97.0,75.0,98.0,155.0,26.0,172.0,153.0,104.0,307.0,256.0,194.0
605,0.9332109875620873,6.693336667083385,996.0,22.0,107.0,21.0,32.0,24.0,23.0,97.0,0.0,34.0,103.0,64.0,96.0,6.0,65.0,228.0
606,0.9522628869557989,37.45723231058234,3333.0,0.0,30.0,32.0,108.0,22.0,96.0,128.0,123.0,129.0,126.0,65.0,222.0,249.0,216.0,69.0
607,0.9150727746653163,-9.370023134055765,796.0,36.0,37.0,73.0,181.0,252.0,323.0,470.0,69.0,211.0,541.0,469.0,74.0,217.0,353.0,399.0
608,0.9428866622543709,-3.9118805970149255,595.0,33.0,97.0,63.0,64.0,19.0,130.0,42.0,37.0,34.0,9.0,193.0,25.0,345.0,18.0,21.0
609,0.970883875069416,-12.849728424864212,4333.0,9.0,5.0,22.0,28.0,15.0,26.0,44.0,42.0,7.0,24.0,36.0,18.0,3.0,38.0,11.0
610,0.9803427998866814,-0.0788975632836527,1627.0,32.0,125.0,50.0,100.0,33.0,34.0,21.0,43.0,75.0,30.0,31.0,44.0,45.0,41.0,46.0
611,0.911745385251555,15.717574480890761,955.0,0.0,125.0,24.0,15.0,123.0,173.0,192.0,171.0,30.0,23.0,124.0,116.0,78.0,247.0,146.0
612,0.9212428143238415,-50.89107480271201,1706.0,245.0,294.0,196.0,49.0,334.0,339.0,99.0,347.0,240.0,390.0,101.0,290.0,52.0,51.0,50.0
613,0.9768198738105068,95.54561506768688,3208.0,49.0,0.0,97.0,245.0,24.0,32.0,74.0,89.0,66.0,91.0,99.0,342.0,57.0,92.0,100.0
614,0.9677392439017141,14.158009180961585,3781.0,31.0,20.0,12.0,3.0,62.0,64.0,28.0,5.0,85.0,0.0,79.0,190.0,48.0,10.0,4.0
615,0.8997388296344149,25.307999530130388,1667.0,0.0,188.0,85.0,225.0,87.0,56.0,281.0,244.0,196.0,86.0,198.0,29.0,132.0,206.0,294.0
616,0.9298099398780222,29.065945129624968,2298.0,0.0,115.0,86.0,13.0,230.0,11.0,27.0,112.0,143.0,202.0,223.0,5.0,108.0,197.0,343.0
617,0.9844836501304294,26.7583009273108,3507.0,12.0,14.0,9.0,0.0,44.0,48.0,6.0,35.0,25.0,61.0,41.0,39.0,19.0,134.0,92.0
618,0.9216219179187558,25.132229923518164,1161.0,0.0,67.0,263.0,265.0,70.0,71.0,212.0,399.0,332.0,204.0,68.0,662.0,470.0,69.0,282.0
619,0.8236592688358596,12.861477272727273,2115.0,37.0,148.0,149.0,0.0,112.0,252.0,468.0,477.0,145.0,337.0,218.0,360.0,431.0,374.0,300.0
620,0.993977787000495,-17.78175418011147,6570.0,6.0,11.0,15.0,10.0,2.0,14.0,7.0,31.0,5.0,24.0,23.0,78.0,30.0,118.0,18.0
621,0.9187311734261134,4.228181604328394,1932.0,27.0,31.0,36.0,56.0,87.0,39.0,34.0,45.0,203.0,94.0,406.0,88.0,449.0,287.0,97.0
622,0.9343531785202307,-9.358520667150108,1371.0,31.0,11.0,83.0,29.0,60.0,56.0,33.0,84.0,14.0,57.0,28.0,58.0,61.0,32.0,87.0
623,0.9557979262959998,-11.151323009389099,3941.0,19.0,8.0,73.0,146.0,11.0,16.0,183.0,62.0,30.0,293.0,5.0,3.0,43.0,38.0,51.0
624,0.9392161541353654,31.062667642038527,3156.0,38.0,0.0,75.0,188.0,11.0,154.0,39.0,32.0,193.0,40.0,77.0,263.0,338.0,376.0,25.0
625,0.9833234017062598,19.10079143389199,1347.0,28.0,0.0,35.0,110.0,8.0,15.0,29.0,36.0,7.0,22.0,64.0,62.0,42.0,87.0,16.0
626,0.9857720944841905,15.002600472813238,8178.0,44.0,26.0,21.0,38.0,31.0,33.0,56.0,16.0,45.0,39.0,66.0,27.0,79.0,32.0,139.0
627,0.9047550179662204,13.879177072184564,1202.0,89.0,0.0,117.0,90.0,177.0,148.0,119.0,294.0,209.0,442.0,179.0,299.0,180.0,28.0,238.0
628,0.9546736011383767,8.042542787286063,693.0,17.0,86.0,0.0,32.0,35.0,137.0,68.0,83.0,149.0,67.0,22.0,98.0,72.0,88.0,31.0
